800.08178689196	28
800.100069933455	47
800.118353184288	56
800.13663664431	70
800.154920313521	75
800.173204191923	85
800.191488279661	69
800.209772576589	42
800.228057082707	57
800.246341798162	88
800.264626722806	59
800.282911856641	60
800.301197199665	91
800.319482752026	84
800.337768513577	116
800.356054484317	151
800.374340664248	87
800.392627053516	97
800.410913651973	102
800.429200459621	75
800.447487476458	115
800.465774702632	86
800.484062137996	94
800.50234978255	80
800.520637636295	56
800.538925699376	37
800.557213971647	32
800.575502453108	42
800.593791143906	34
800.612080043747	70
800.630369152926	32
800.648658471441	36
800.666947999	17
800.685237735895	13
800.703527681981	21
800.721817837256	21
800.740108201869	48
800.758398775672	29
800.776689558665	15
800.794980550848	22
800.813271752369	29
800.83156316308	67
800.84985478298	66
800.868146612071	36
800.886438650499	41
800.904730898118	63
800.923023354926	50
800.941316020925	51
800.959608896261	66
800.977901980787	63
800.996195274504	41
801.014488777558	28
801.032782489655	20
801.051076411089	34
801.069370541862	53
801.087664881676	83
801.105959430829	39
801.124254189172	29
801.142549156705	37
801.160844333576	51
801.179139719637	76
801.197435314888	89
801.21573111933	71
801.234027133109	66
801.252323356079	55
801.270619788239	59
801.28891642959	72
801.307213280278	70
801.325510340157	80
801.343807609226	85
801.362105087485	77
801.380402775082	64
801.39870067187	76
801.416998777848	110
801.435297093016	40
801.453595617523	36
801.471894351219	37
801.490193294107	42
801.508492446332	57
801.526791807748	66
801.545091378354	33
801.56339115815	42
801.581691147138	35
801.599991345463	17
801.618291752979	19
801.636592369832	37
801.654893195729	32
801.673194230964	24
801.69149547539	60
801.709796929153	62
801.72809859196	26
801.746400464105	27
801.76470254544	33
801.783004836114	41
801.801307335831	37
801.819610044886	22
801.837912963131	27
801.856216090715	27
801.874519427489	44
801.892822973454	48
801.91112672861	27
801.929430692957	24
801.947734866642	53
801.966039249517	30
801.984343841584	33
802.002648642988	46
802.020953653584	61
802.03925887337	52
802.057564302347	50
802.075869940662	52
802.094175788021	39
802.112481844865	43
802.130788110753	40
802.149094585979	32
802.167401270249	44
802.185708164004	49
802.204015266803	94
802.222322578941	66
802.240630100121	82
802.258937830788	85
802.277245770498	94
802.295553919547	104
802.313862277786	68
802.332170845217	64
802.350479621838	28
802.368788607798	69
802.387097802949	50
802.405407207291	55
802.423716820972	67
802.442026643843	81
802.460336675906	77
802.478646917307	54
802.496957367752	66
802.515268027536	49
802.53357889651	34
802.551889974823	77
802.57020126218	74
802.588512758876	97
802.606824464762	65
802.625136379987	32
802.643448504256	64
802.661760837864	62
802.680073380662	57
802.6983861328	34
802.716699093981	45
802.735012264501	54
802.75332564436	47
802.771639233262	32
802.789953031504	23
802.808267038936	25
802.82658125556	17
802.844895681375	15
802.863210316529	28
802.881525160874	11
802.899840214558	8
802.918155477286	16
802.936470949352	32
802.954786630611	25
802.97310252106	38
802.991418620848	27
803.009734929828	41
803.028051447999	33
803.046368175362	57
803.064685112064	53
803.083002257957	42
803.101319613041	63
803.119637177317	42
803.137954950932	65
803.156272933738	57
803.174591125736	74
803.192909527073	84
803.211228137454	64
803.229546957174	63
803.247865986233	79
803.266185224336	102
803.284504671778	109
803.302824328412	85
803.321144194237	105
803.339464269402	75
803.35778455361	48
803.376105047306	39
803.394425750045	30
803.412746661976	50
803.431067783246	52
803.449389113708	82
803.467710653509	66
803.486032402354	52
803.504354360539	60
803.522676527915	49
803.54099890463	68
803.55932149039	38
803.577644285489	34
803.595967289927	42
803.614290503409	42
803.632613926231	25
803.650937558245	67
803.66926139945	28
803.687585449847	12
803.705909709584	18
803.724234178512	9
803.742558856632	20
803.760883744092	26
803.779208840743	48
803.797534146587	39
803.815859661622	29
803.834185385997	13
803.852511319415	30
803.870837462322	51
803.889163814272	24
803.907490375562	9
803.925817145896	27
803.944144125718	57
803.962471314584	39
803.98079871279	29
803.999126320039	24
804.017454136776	40
804.035782162558	22
804.054110397679	46
804.072438841992	39
804.090767495497	44
804.109096358194	47
804.127425430231	46
804.14575471146	71
804.164084201881	60
804.182413901642	35
804.200743810595	44
804.21907392874	76
804.237404256077	83
804.255734792755	92
804.274065538476	42
804.292396493685	19
804.310727657938	42
804.329059031384	97
804.347390614169	96
804.365722406147	84
804.384054407465	74
804.402386617827	81
804.420719037529	68
804.439051666571	61
804.457384504658	62
804.475717552084	64
804.494050808703	94
804.512384274514	71
804.530717949517	33
804.54905183386	44
804.567385927396	41
804.585720230124	26
804.604054742192	22
804.622389463305	19
804.640724393906	25
804.659059533551	14
804.677394882388	2
804.695730440566	17
804.714066207936	21
804.732402184646	41
804.750738370401	21
804.769074765496	17
804.787411369784	14
804.805748183412	56
804.824085206232	33
804.842422438244	22
804.86075987945	49
804.879097529847	39
804.897435389585	14
804.915773458516	25
804.934111736639	20
804.952450223954	29
804.97078892061	25
804.989127826458	38
805.0074669415	23
805.025806265881	18
805.044145799455	38
805.062485542221	32
805.080825494181	46
805.099165655332	109
805.117506025825	84
805.135846605509	54
805.154187394535	48
805.172528392605	44
805.190869600016	72
805.209211016619	53
805.227552642563	69
805.245894477552	75
805.264236521881	55
805.282578775403	41
805.300921238266	72
805.319263910174	59
805.337606791422	88
805.355949881863	86
805.374293181645	77
805.392636690471	69
805.410980408638	84
805.429324336146	59
805.447668472699	107
805.466012818593	89
805.484357373679	59
805.502702137958	62
805.521047111578	50
805.539392294243	37
805.557737686397	74
805.576083287596	51
805.594429097987	37
805.612775117719	24
805.631121346645	41
805.649467784911	28
805.667814432222	15
805.686161288874	29
805.704508354719	21
805.722855629905	22
805.741203114136	29
805.759550807708	23
805.777898710473	38
805.796246822579	47
805.81459514373	51
805.832943674222	51
805.851292414055	62
805.869641362934	23
805.887990521153	55
805.906339888565	63
805.92468946517	29
805.943039251117	19
805.961389246108	25
805.979739450441	33
805.998089864115	44
806.016440486834	55
806.034791318894	68
806.053142360147	68
806.071493610742	68
806.089845070381	68
806.108196739362	60
806.126548617536	33
806.144900704904	40
806.163253001612	57
806.181605507514	67
806.199958222609	70
806.218311147045	71
806.236664280527	62
806.25501762335	85
806.273371175366	36
806.291724936724	33
806.310078907275	34
806.328433087019	68
806.346787475956	105
806.365142074087	88
806.383496881559	75
806.401851898225	82
806.420207124084	78
806.438562559285	62
806.456918203678	58
806.475274057266	42
806.493630120046	39
806.511986392169	87
806.530342873484	79
806.548699563993	58
806.567056463696	53
806.58541357274	43
806.603770890978	56
806.622128418409	51
806.640486155034	21
806.658844101	44
806.67720225616	37
806.695560620513	29
806.71391919406	33
806.732277976949	20
806.750636969031	18
806.768996170307	17
806.787355580924	10
806.805715200735	18
806.82407502974	17
806.842435067938	40
806.86079531533	45
806.879155772064	21
806.897516437991	30
806.91587731326	23
806.934238397575	47
806.952599691232	29
806.970961194082	27
806.989322906126	8
807.007684827511	50
807.026046958091	62
807.044409297864	41
807.062771846831	54
807.08113460514	74
807.099497572643	62
807.11786074934	67
807.136224135378	68
807.154587730462	62
807.172951534888	62
807.191315548656	60
807.209679771618	73
807.228044203626	57
807.246408844976	74
807.264773695668	50
807.283138755405	52
807.301504024485	69
807.319869502758	73
807.338235190226	57
807.356601087035	53
807.374967193038	85
807.393333508236	80
807.411700032627	37
807.430066766361	45
807.448433709288	44
807.46680086141	53
807.485168222725	39
807.503535793383	41
807.521903573235	58
807.540271562281	36
807.55863976052	35
807.577008168103	56
807.595376784879	74
807.613745610849	73
807.632114646162	37
807.65048389052	29
807.668853344221	26
807.687223007264	31
807.705592879353	21
807.723962960785	26
807.74233325141	16
807.76070375123	53
807.779074460392	39
807.797445378749	28
807.815816506299	32
807.834187843044	45
807.852559389131	47
807.870931144265	53
807.889303108888	41
807.907675282558	53
807.926047665571	26
807.94442025763	49
807.962793059179	58
807.981166069774	45
807.999539289712	54
808.017912718845	41
808.036286357171	51
808.054660204692	59
808.073034261556	79
808.091408527614	81
808.109783002866	67
808.128157687461	63
808.14653258125	97
808.164907684234	79
808.183282996412	55
808.201658517785	70
808.2200342485	39
808.23841018841	44
808.256786337663	30
808.275162695962	52
808.293539263603	68
808.311916040439	74
808.33029302647	84
808.348670221843	73
808.367047626411	55
808.385425240173	108
808.403803063278	74
808.42218109543	71
808.440559336924	54
808.458937787614	111
808.477316447645	67
808.495695316872	37
808.514074395145	55
808.532453682909	47
808.550833179719	36
808.569212885872	52
808.587592801221	47
808.605972925763	43
808.624353259649	22
808.642733802729	34
808.661114555004	33
808.679495516474	15
808.697876687287	34
808.716258067146	29
808.734639656349	28
808.753021454894	42
808.771403462486	20
808.789785679421	20
808.808168105551	62
808.826550741024	36
808.844933585543	43
808.863316639406	19
808.881699902612	50
808.900083374864	75
808.918467056459	65
808.93685094725	35
808.955235047235	26
808.973619356415	60
808.992003874939	46
809.010388602657	53
809.02877353957	77
809.047158685827	72
809.065544041278	71
809.083929605924	104
809.102315379766	51
809.12070136295	56
